alloy,fold,setting,model,r2,mae,pearson_r,pearson_p,n_train,n_test,n_features,elapsed_s
MgCa,1,close_filt,GBR,-1.336092070395173,32.331915336195586,0.0954679914186154,0.7454481916421134,1143,14,2091.0,67.0
MgCa,1,close_filt,kNN_Tan,-21.91372112343656,114.24655438806164,-0.3839048150203996,0.1753740671458308,1143,14,2091.0,0.0
MgCa,1,close_filt,MLP,-5.386224453910515,58.94305147443499,0.0097964316170314,0.973484994742426,1143,14,2091.0,64.2
MgCa,1,close_filt,RF,-0.716652665457538,24.761105122448978,-0.3574481508562304,0.2095809276734883,1143,14,2091.0,82.7
MgCa,1,close_unfilt,ChemProp,-0.0979090256218901,18.872920498251915,0.3975280714003635,0.1592645722524039,1198,14,43.0,137.8
MgCa,1,close_unfilt,GBR,-1.3998203882198026,32.58847211861441,0.2277585990823628,0.4335574900085166,1198,14,2091.0,119.3
MgCa,1,close_unfilt,kNN_Tan,-20.11421783217825,96.3555199890642,0.6186525516293959,0.0183436794531673,1198,14,2091.0,0.0
MgCa,1,close_unfilt,MLP,-4.2642058082834735,49.32924935647419,0.3230298521666365,0.2599470547977608,1198,14,2091.0,225.7
MgCa,1,close_unfilt,RF,-1.18824289081122,25.169972047619044,-0.2929820880697536,0.3093595330041561,1198,14,2091.0,204.0
MgCa,1,exact,ChemProp,-0.3642592292133382,18.031062483787537,-0.2077564866609633,0.4760228159037417,42,14,3.0,12.6
MgCa,1,exact,GBR,-1.01494549647281,22.23432033315532,-0.5159321440463486,0.0589541393933635,42,14,2051.0,7.9
MgCa,1,exact,kNN_Tan,-0.3604770775375514,19.32278433129397,-0.0638661788366201,0.8282818384799243,42,14,2051.0,0.0
MgCa,1,exact,MLP,-0.3117155850614594,16.86648154258728,-0.2102426840503645,0.4706395919409101,42,14,2051.0,14.8
MgCa,1,exact,RF,-0.8881817191761765,20.80652857142857,-0.6356527641803286,0.0145583378524969,42,14,2051.0,9.0
MgCa,1,far_filt,ChemProp,0.0760671957911426,21.59022183077676,0.5283426610477608,0.0521127518384657,5048,14,48.0,643.4
MgCa,1,far_filt,GBR,-0.5184551649391294,23.577384443165958,0.4437988325114453,0.1119223163345115,5048,14,2096.0,1816.6
